"Item Type","Variation Type","Teapplix SKU","Root Teapplix SKU","Item Title",Category,"Jet Category Id","Walmart Category Id","Walmart Tax Code",Supplier,"Supplier SKU",Asin,UPC,Location,Xref3,"Image Small","Image Large",Cost,"Default Price","Customs Value","Customs Description","Localized Customs Description","Harmonized Tariff Code","Sales Rep","Commission Rate",Date,"Dangerous Goods Type","Country of Origin",Brand,Model,Manufacturer,"Manufacturer Part Number",Active
1,none,AAA-M1-BC-1X-SAM-000006BLK000-KZ,,"Battery Rear Back Cover Black Samsung Galaxy S7 Edge SM-G935V Verizon+Adhesive",,,,,,,,,200,"SAM S7 EDGE G935 BLACK",,http://i.ebayimg.com/00/s/NzM1WDczNQ==/z/LncAAOSw7XZXhtjN/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000006BLK000-OHT,,"Samsung Galaxy S7 Edge SM-G935 G935R4 G935P G935T G935V G935A Back Cover + Preattached Adhesive - Black + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM S7 EDGE G935 BLACK",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/B2QAAOSw-KFXexW2/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-BC-1X-SAM-000006GLD000,,"Samsung Galaxy S7 Edge SM-G935 G935R4 G935P G935T G935V G935A Back Cover + Preattached Adhesive - Gold",0,0,,,,,,,200,"SAM S7 EDGE G935 GOLD",http://toast.mylistandsend.com/assets/full/4549390547475.jpg,http://toast.mylistandsend.com/assets/full/4549390547475.jpg,10.61,0,0,10/28/2016,,,topgoodsllc@gmail.com,0,,0,US,,,,,1
1,none,AAA-M1-BC-1X-SAM-000006GLD000-KZ,,"Battery Rear Back Cover Gold Samsung Galaxy S7 Edge SM-G935V Verizon+Adhesive",,,,,,,,,200,"SAM S7 EDGE G935 GOLD",,http://i.ebayimg.com/00/s/NzM1WDczNQ==/z/h80AAOSwHoFXsYEa/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000006GLD000-OHT,,"Samsung Galaxy S7 Edge SM-G935 G935R4 G935P G935T G935V G935A Back Cover + Preattached Adhesive - Gold + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM S7 EDGE G935 GOLD",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/p9gAAOSwMtxXsG5K/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-BC-1X-SAM-000006WHT000,,"Samsung Galaxy S7 Edge SM-G935 G935R4 G935P G935T G935V G935A Back Cover + Preattached Adhesive - White",0,0,,,,,,,200,"SAM S7 EDGE G935 WHITE",http://toast.mylistandsend.com/assets/full/153514242618.jpg,http://toast.mylistandsend.com/assets/full/153514242618.jpg,11.47,0,0,8/16/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000006WHT000-KZ,,"Battery Rear Back Cover White Samsung Galaxy S7 Edge SM-G935T T-Mobile+Adhesive",,,,,,,,,200,"SAM S7 EDGE G935 WHITE",,http://i.ebayimg.com/00/s/ODQwWDg0MA==/z/FOwAAOSwARZXiEVK/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000006WHT000-OHT,,"Samsung Galaxy S7 Edge SM-G935 G935R4 G935P G935T G935V G935A Back Cover + Preattached Adhesive - White + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM S7 EDGE G935 WHITE",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/cNcAAOSwzJ5XexW-/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-BC-1X-SAM-000007BLK000,,"Samsung Galaxy S6 Edge Plus SM-G928 G9280 G928R4 G928P G928T G928A G928R4 G928V Back Cover + Preattached Adhesive - Original - Black",0,0,,,,,,,200,"SAM ORI S6 EDGE PLUS G9280 BLACK",http://toast.mylistandsend.com/assets/full/1391623965318.jpg,http://toast.mylistandsend.com/assets/full/1391623965318.jpg,5.48,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000007BLK000-KZ,,"Battery Rear Back Cover Panel Black Samsung Galaxy S6 Edge Plus SM-G928+Adhesive",,0,,,,,,,200,"SAM ORI S6 EDGE PLUS G9280 BLACK",,https://toast.mylistandsend.com/assets/thumb/18523705396848.jpg,0,,0,,,,,,,0,US,,,,,1
1,none,AAA-M1-BC-1X-SAM-000007BLK000-OHT,,"Samsung Galaxy S6 Edge Plus SM-G928 G9280 G928R4 G928P G928T G928A G928R4 G928V Back Cover + Preattached Adhesive - Original - Black + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM ORI S6 EDGE PLUS G9280 BLACK",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/RdAAAOSwhOVXeud-/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-BC-1X-SAM-000007GLD000,,"Samsung Galaxy S6 Edge Plus SM-G928 G9280 G928R4 G928P G928T G928A G928R4 G928V Back Cover + Preattached Adhesive - Original - Gold",0,0,,,,,,,200,"SAM ORI S6 EDGE PLUS G9280 GOLD",http://toast.mylistandsend.com/assets/full/363700440533.jpg,http://toast.mylistandsend.com/assets/full/363700440533.jpg,5.48,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000007GLD000-KZ,,"Battery Rear Back Cover Panel Gold Samsung Galaxy S6 Edge Plus SM-G928+Adhesive",,0,,,,,,,200,"SAM ORI S6 EDGE PLUS G9280 GOLD",,https://toast.mylistandsend.com/assets/thumb/116279903363.jpg,0,,0,,,,,,,0,US,,,,,1
1,none,AAA-M1-BC-1X-SAM-000007GLD000-OHT,,"Samsung Galaxy S6 Edge Plus SM-G928 G9280 G928R4 G928P G928T G928A G928R4 G928V Back Cover + Preattached Adhesive - Original - Gold + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM ORI S6 EDGE PLUS G9280 GOLD",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/0~sAAOSwGIRXaHhV/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-BC-1X-SAM-000007WHT000,,"Samsung Galaxy S6 Edge Plus SM-G928 G9280 G928R4 G928P G928T G928A G928R4 G928V Back Cover + Preattached Adhesive - Original - White",0,0,,,,,,,200,"SAM ORI S6 EDGE PLUS G9280 WHITE",http://toast.mylistandsend.com/assets/full/3300313749291.jpg,http://toast.mylistandsend.com/assets/full/3300313749291.jpg,6.38,0,0,8/16/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000007WHT000-KZ,,"Battery Rear Back Cover Panel White Samsung Galaxy S6 Edge Plus SM-G928+Adhesive",,,,,,,,,200,"SAM ORI S6 EDGE PLUS G9280 WHITE",,http://i.ebayimg.com/00/s/NjE1WDYxNQ==/z/d-AAAOSwdzVXjWE6/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-BC-1X-SAM-000007WHT000-OHT,,"Samsung Galaxy S6 Edge Plus SM-G928 G9280 G928R4 G928P G928T G928A G928R4 G928V Back Cover + Preattached Adhesive - Original - White + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> SAM ORI S6 EDGE PLUS G9280 WHITE",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/TMIAAOSwhMFXkjj~/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-ACA-000000BLK000,,"Alcatel One Touch Fierce 7024W 7025W Digitizer - Black",0,0,,,,,,,200,"ALCATEL 7024W BLACK",http://toast.mylistandsend.com/assets/full/28797865241.jpg,http://toast.mylistandsend.com/assets/full/28797865241.jpg,3.7,0,0,12/31/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000000BLK000-KZ,,"Touch Screen Digitizer Glass Replacement Black Alcatel One Touch Fierce 7025W",,,,,,,,,200,"ALCATEL 7024W BLACK",,http://i.ebayimg.com/00/s/MTEwMlgxMTAy/z/YZMAAOSwdqRXiEjW/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000000BLK000-OHT,,"Alcatel One Touch Fierce 7024W 7025W Digitizer - Black + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ALCATEL 7024W BLACK",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/TDMAAOSwNuxXZgVh/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-ACA-000002BLK000,,"Alcatel One Touch Pop C7 7041 7040 7040D 7041X 7041D 7040A Digitizer Replacement - Black",0,0,,,,,,,200,"ALCATEL POP C7 7041",http://toast.mylistandsend.com/assets/full/474581230674.jpg,http://toast.mylistandsend.com/assets/full/474581230674.jpg,2.56,0,0,12/31/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000002BLK000-KZ,,"Touch Screen Glass Digitizer Replacement Black Alcatel One Touch Pop C7 7040",,0,,,,,,,200,"ALCATEL POP C7 7041",,https://toast.mylistandsend.com/assets/thumb/133288853654.jpg,0,,0,,,,,,,0,US,,,,,1
1,none,AAA-M1-DG-1X-ACA-000002BLK000-OHT,,"Alcatel One Touch Pop C7 7041 7040 7040D 7041X 7041D 7040A Digitizer Replacement - Black + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ALCATEL POP C7 7041",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/UO8AAOSw3YNXZCTa/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-ACA-000003BLK000,,"Alcatel One Touch Pixi 3 5.0 5015A 5015D 5015E 5015X Digitizer + Preattached Adhesive - Black",0,0,,,,,,,200,"ALCATEL PIXI  5.0 5015X BLACK",,http://toast.mylistandsend.com/assets/thumb/44894333317893.jpg,3.16,0,0,9/29/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000003BLK000-KZ,,,,,,,,,,,200,"ALCATEL PIXI 5.0 5015X BLACK",,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/VpAAAOSwc-tY2VP0/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000003BLK000-OHT,,,,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span>ACA PIXI 3 5015A",,http://i.ebayimg.com/00/s/ODAwWDgwMA==/z/WuMAAOSwXeJYEBVS/$_12.JPG?set_id=8800005007,0,,0,,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-ACA-000004BLK000,,"Alcatel One Touch Pop C9 7047 OT-7047 7047A 7047D Digitizer + Preattached Adhesive - Black",0,0,,,,,,,200,"ALCATEL POP C9 7047 BLACK",,http://toast.mylistandsend.com/assets/thumb/406345868952.jpg,3.52,0,0,12/31/2016,,,topgoodsllc@gmail.com,0,,0,US,,,,,1
1,none,AAA-M1-DG-1X-ACA-000004BLK000-KZ,,,,,,,,,,,200,"ALCATEL POP C9 7047 BLACK",,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/CgMAAOSwzgBY2VQ4/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000004BLK000-OHT,,,,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ACA One Touch Pop C9 7047 Black",,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/Z8cAAOSwXeJYEBWx/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-ACA-000004WHT000,,"Alcatel One Touch Pop C9 7047 OT-7047 7047A 7047D Digitizer + Preattached Adhesive - White",0,0,,,,,,,200,"ALCATEL POP C9 7047 WHITE",,http://toast.mylistandsend.com/assets/thumb/596513124869.jpg,3.16,0,0,2/4/2017,,,topgoodsllc@gmail.com,0,,0,US,,,,,1
1,none,AAA-M1-DG-1X-ACA-000004WHT000-KZ,,,,,,,,,,,200,"ALCATEL POP C9 7047 WHITE",,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/JtsAAOSwSlBY2VQi/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-ACA-000004WHT000-OHT,,,,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> ACA One Touch Pop C9 7047 WHITE",,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/CH4AAOSwHsRYEBWn/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-BLU-000001BLK000,,"BLU STUDIO 6.0 HD D651 D651U D651L Digitizer - Black",0,0,,,,,,,200,"BLU 6.0 D651 BLACK",http://toast.mylistandsend.com/assets/full/2706532747812.jpg,http://toast.mylistandsend.com/assets/full/2706532747812.jpg,3.66,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000001BLK000-KZ,,"BLU STUDIO 6.0 HD D651 D651U D651L Digitizer - Black",,0,,,,,,,200,"BLU STUDIO 6.0 HD D651 BLACK",,http://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/5JcAAOSwcLxYCzsT/$_12.JPG?set_id=8800005007,0,0,0,,,,topgoodsllc@gmail.com,0,,0,US,,,,,1
1,none,AAA-M1-DG-1X-BLU-000001BLK000-OHT,,"BLU STUDIO 6.0 HD D651 D651U D651L Digitizer - Black + Main tool kit",,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> BLU 6.0 D651 BLACK",,https://toast.mylistandsend.com/assets/thumb/13578463392149.jpg,0,,0,,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-BLU-000002BLK000,,"Blu Studio 5.0 C HD D534 D534L D534U D535 D535A D535I D535U Digitizer + Preattached Adhesive - Black",0,0,,,,,,,200,"BLU STUDIO 5.0 C D534 D535 BLACK",,http://toast.mylistandsend.com/assets/thumb/1318168472050.jpg,2.24,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000002BLK000-KZ,,,,,,,,,,,200,"BLU STUDIO 5.0 C D534 D535 BLACK",,http://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/-GsAAOSwmgJY2VIu/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000002BLK000-OHT,,,,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> Blu Studio 5.0 C HD D534 BLACK",,http://i.ebayimg.com/00/s/ODAwWDgwMA==/z/ufQAAOSwB09YEBUe/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-BLU-000004BLK000,,"Blu Dash 5.0 Chip D410 D410a D410i Digitizer - Black (with logo)",0,0,,,,,,,200,"BLU DASH 5.0 CHIP D410 BLACK",,http://toast.mylistandsend.com/assets/thumb/453927099374.jpg,2.93,0,0,9/29/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000004BLK000-KZ,,,,,,,,,,,200,"BLU DASH 5.0 CHIP D410 BLACK",,http://i.ebayimg.com/00/s/MTAwNFgxMDA0/z/Vu8AAOSwTM5Y2VNX/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000004BLK000-OHT,,,,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> BLU DASH 5.0 CHIP D410 BLACK",,http://i.ebayimg.com/00/s/ODAwWDgwMA==/z/M7MAAOSwA3dYEBUx/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-BLU-000004WHT000,,"Blu Dash 5.0 Chip D410 D410a D410i Digitizer - White (with logo)",0,0,,,,,,,200,"BLU DASH 5,.0 CHIP D410 WHITE",,http://toast.mylistandsend.com/assets/thumb/335836962499.jpg,2.93,0,0,9/29/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000004WHT000-KZ,,,,,,,,,,,200,"BLU DASH 5,.0 CHIP D410 WHITE",,http://i.ebayimg.com/00/s/MTAwNFgxMDA0/z/c5IAAOSwDKtY2VM2/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000004WHT000-OHT,,,,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> BLU DASH 5,.0 CHIP D410 WHITE",,http://i.ebayimg.com/00/s/ODAwWDgwMA==/z/PBQAAOSwMVdYEBUn/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-BLU-000005BLK000,,"Blu Studio G D790 D790L D790U Digitizer - Black",0,0,,,,,,,200,"BLU STUDIO G D790",,http://toast.mylistandsend.com/assets/thumb/135046815374.jpg,2.55,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000005BLK000-KZ,,,,,,,,,,,200,"BLU STUDIO G D790",,http://i.ebayimg.com/00/s/MTAyNFgxMDI0/z/3EgAAOSwCU1Y2VNv/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000005BLK000-OHT,,,,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> BLU STUDIO G D790",,https://toast.mylistandsend.com/assets/thumb/215906190242.jpg,0,,0,,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-BLU-000006BLK000,,"Blu Studio G Plus S500Q S510Q Digitizer - Black",0,0,,,,,,,200,"BLU STUDIO G PLUS S500 S510 BLACK",,http://toast.mylistandsend.com/assets/thumb/2971253361443.jpg,3.31,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000006BLK000-KZ,,,,,,,,,,,200,"BLU STUDIO G PLUS S500 S510 BLACK",,http://i.ebayimg.com/00/s/MTE0OFgxMTQ4/z/vjYAAOSw2gxY2VRn/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-BLU-000006BLK000-OHT,,,,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> BLU STUDIO G PLUS S500 S510 BLACK",,http://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/h6gAAOSwn7JYEBXG/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-HTC-000000BLK000,,"HTC Desire 510 Digitizer - Black",0,0,,,,,,,200,"HTC 510 BLACK",http://toast.mylistandsend.com/assets/full/16544898334.jpg,http://toast.mylistandsend.com/assets/full/16544898334.jpg,3.15,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000000BLK000-KZ,,"Touch Screen Digitizer Glass Panel Replacement Black HTC Desire 510 4.7"" Sprint",,0,,,,,,,200,"HTC 510 BLACK",,http://i.ebayimg.com/00/s/OTgwWDk4MA==/z/OU4AAOSwARZXiEby/$_12.JPG?set_id=8800005007,0,,0,,,,,,,0,US,,,,,1
1,none,AAA-M1-DG-1X-HTC-000000BLK000-OHT,,"HTC Desire 510 Digitizer - Black + Main tool kit",,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC 510 BLACK",,https://toast.mylistandsend.com/assets/thumb/160421017874.jpg,0,,0,,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-HTC-000001BLK000,,"HTC Desire 610 Digitizer - Black",0,0,,,,,,,200,"HTC 610 BLACK",http://toast.mylistandsend.com/assets/full/22556888911.jpg,http://toast.mylistandsend.com/assets/full/22556888911.jpg,3.14,0,0,8/16/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000001BLK000-KZ,,"Touch Screen Digitizer Glass Panel Replacement for Black HTC Desire 610 4.7""",,,,,,,,,200,"HTC 610 BLACK",,http://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/lNMAAOSw6n5XsWYB/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000001BLK000-OHT,,"HTC Desire 610 Digitizer - Black + Main tool kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC 610 BLACK",,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/mjoAAOSwIgNXsYgX/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-HTC-000002BLK000,,"HTC One M7 Digitizer - Black",0,0,,,,,,,200,"HTC M7 BLACK",http://toast.mylistandsend.com/assets/full/24369721538.jpg,http://toast.mylistandsend.com/assets/full/24369721538.jpg,1.96,0,0,3/4/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000002BLK000-KZ,,"Touch Screen Digitizer Glass Panel for Black HTC One M7 4.7"" HTC6500LVW Verizon",,,,,,,,,200,"HTC M7 BLACK",,http://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/YIMAAOSwU-pXsXri/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000002BLK000-OHT,,"HTC One M7 Digitizer - Black + Main tool kit",,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC M7 BLACK",,https://toast.mylistandsend.com/assets/thumb/3337151665183.jpg,0,,0,,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-HTC-000003BLK000,,"HTC One M8 Digitizer - Black",0,0,,,,,,,200,"HTC M8 BLACK",http://toast.mylistandsend.com/assets/full/36418927566.jpg,http://toast.mylistandsend.com/assets/full/36418927566.jpg,3.33,0,0,1/25/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000003BLK000-KZ,,"Touch Screen Digitizer Glass Panel Replacement for Black HTC One M8 5.0"" 6995LVW",,,,,,,,,200,"HTC M8 BLACK",,http://i.ebayimg.com/00/s/MTIwMFgxMjAw/z/xOMAAOSwRgJXiEep/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000003BLK000-OHT,,"HTC One M8 Digitizer - Black + Main tool kit",,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC M8 BLACK",,https://toast.mylistandsend.com/assets/thumb/953112848284.jpg,0,,0,,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-HTC-000004BLK000,,"HTC Desire 500 Digitizer",0,0,,,,,,,200,"HTC 500 BLACK",http://toast.mylistandsend.com/assets/full/3493040864399.jpg,http://toast.mylistandsend.com/assets/full/3493040864399.jpg,3.09,0,0,8/25/2016,,,topgoodsllc@gmail.com,0,,0,US,,,,,1
0,none,AAA-M1-DG-1X-HTC-000004BLK000-OHT,,"HTC Touch Screen Digitizer Glass panel Replacement for Desire 500 Black+Tools DELETE",,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC 500 BLACK",http://toast.mylistandsend.com/assets/full/126245422019.jpg,http://toast.mylistandsend.com/assets/full/126245422019.jpg,0,,0,8/16/2016,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-HTC-000005BLK000,,"HTC Desire 626 D626w D626G Digitizer Replacement - Black",0,0,,,,,,,200,"HTC 626 BLACK",http://toast.mylistandsend.com/assets/full/221189458671.jpg,http://toast.mylistandsend.com/assets/full/221189458671.jpg,3.08,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-HTC-000005BLK000-KZ,,"Touch Screen Digitizer Glass Panel Replacement for Black HTC Desire D626x 5.0""",,0,,,,,,,200,"HTC 626 BLACK",,https://toast.mylistandsend.com/assets/thumb/279924325740.jpg,0,,0,,,,,,,0,US,,,,,1
1,none,AAA-M1-DG-1X-HTC-000005BLK000-OHT,,"HTC Desire 626 D626w D626G Digitizer Replacement - Black + Main Tool Kit",,,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HTC 626 BLACK",,http://i.ebayimg.com/00/s/NjAwWDYwMA==/z/rNUAAOSwYmZXNsiJ/$_12.JPG?set_id=8800005007,,,,,,,,,,0,,,,,,1
0,none,AAA-M1-DG-1X-HUA-000000BLK000,,"Huawei Ascend Y300 Digitizer - Black",0,0,,,,,,,200,"HUAWEI Y300 BLACK",http://toast.mylistandsend.com/assets/full/88866999476.jpg,http://toast.mylistandsend.com/assets/full/88866999476.jpg,3.91,0,0,8/25/2016,,,topgoodsllc@gmail.com,0,,0,US,,,,,1
1,none,AAA-M1-DG-1X-HUA-000000BLK000-OHT,,"Huawei Touch Screen Digitizer Glass panel Replacement Ascend Y300 Black+Tools DELETE",,0,,,,,,,200,"<span style=""font-size: 14pt; font-family: Impact; color: #DF3A01"">TOOLS</span> HUAWEI Y300 BLACK",http://toast.mylistandsend.com/assets/full/19203956908965.jpg,http://toast.mylistandsend.com/assets/full/19203956908965.jpg,0,,0,8/16/2016,,,,,,0,US,,,,,1
0,none,AAA-M1-DG-1X-LXG-000000WHT000,,"LG G Pro Lite 680 D682TR Digitizer - White",0,0,,,,,,,200,"LG 680 WHITE",http://toast.mylistandsend.com/assets/full/48776663855.jpg,http://toast.mylistandsend.com/assets/full/48776663855.jpg,5.81,0,0,8/16/2016,,,topgoodsllc@gmail.com,0,,0,,,,,,1
0,none,AAA-M1-DG-1X-LXG-000001BLK000,,"LG G2 Digitizer D800 D801 + Adhesive Sheet - Black",0,0,,,,,,,200,"LG G2 D800 BLACK",http://toast.mylistandsend.com/assets/full/44758691234.jpg,http://toast.mylistandsend.com/assets/full/44758691234.jpg,2.73,0,0,4/1/2017,,,topgoodsllc@gmail.com,0,,0,,,,,,1
1,none,AAA-M1-DG-1X-LXG-000001BLK000-KZ,,"Touch Screen Digitizer Glass Panel Replacement for Black LG G2 5.2"" D800+Tape",,0,,,,,,,200,"LG G2 D800 BLACK",,https://toast.mylistandsend.com/assets/thumb/141998029607.jpg,0,,0,,,,,,,0,US,,,,,1
